PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:43028,,,,Active,Progress Slowed on Highway Program,English,"Highway planning,Planning",2021-11-10T13:25:51.571Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Progress Slowed on Highway Program,,,,true,"1946-01-06; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505516,1946,PDF,Journal Article,Fairbank\, Herbert S,Federal Highway Administration,Highway planning,Planning,1197",1946-01-06,PDF,,,,,2019-12-19T16:24:42.134Z,,Journal Article,,Federal Highway Administration,application/pdf,1942-1948-016.PDF,354220,urn:sha256:6098fe132b3034206bac62767a36a88ee4d16384743821aa7821748c4ed2523a,1946,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505516,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68164/1942-1948-016.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43398,,,,Active,Memorandum on National Highway Programs,English,"Highways,Public roads,Federal aid,Policy,Legislation",2021-11-10T13:29:05.079Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Memorandum on National Highway Programs,,,,true,"1935-09-11; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505886,1935,PDF,Memorandum,MacDonald\, Thos. H,Federal Highway Administration,Highways,Public roads,Federal aid,Policy,Legislation,1197",1935-09-11,PDF,,,,,2019-12-19T16:32:38.981Z,,Memorandum,,Federal Highway Administration,application/pdf,V9-004.pdf,1184945,urn:sha256:f928606b0c276ec1eac2fda51306ee6cb1b758e89512ec8406930573291bf2b0,1935,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505886,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68534/V9-004.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43219,,,,Active,Highways to Continue as Dominant U.S. Transportation Mode – Turner,English,"Transportation modes,Federal aid,Costs,Highways,Highway planning,Forecasting",2021-11-10T13:27:32.378Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highways to Continue as Dominant U.S. Transportation Mode – Turner,,,,true,"1971-03-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505707,1971,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Transportation modes,Federal aid,Costs,Highways,Highway planning,Forecasting,1197",1971-03-01,PDF,,,,,2019-12-19T16:28:42.265Z,,Journal Article,,Federal Highway Administration,application/pdf,1970-71-035.PDF,432943,urn:sha256:be4a943ffcd387facf7285d0ace45d9fe8dd85fc6cb32da1c33c1d22595af5a5,1971,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505707,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68355/1970-71-035.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43133,,,,Active,The Interstate System: Review Abd Forecast,English,"Highway safety,Highway planning,Highway design,Federal aid",2021-11-10T13:26:47.831Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Interstate System: Review Abd Forecast,,,,true,"1967-11-14; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505621,1967,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,Highway design,Federal aid,1197",1967-11-14,PDF,,,,,2019-12-19T16:26:51.851Z,,Presentations,,Federal Highway Administration,application/pdf,1947-67-070.PDF,660699,urn:sha256:8a0eee02cf96c046203de3be0851208fce4c321054e90084ca1e1ed4c150fb51,1967,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505621,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68269/1947-67-070.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43083,,,,Active,"Job Acceptance Delays-Blame State\, Not Bureau",English,"Government agencies,Highway maintenance",2021-11-10T13:26:22.170Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,"Job Acceptance Delays-Blame State, Not Bureau",,,,true,"1964-11-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505571,1964,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Government agencies,Highway maintenance,1197",1964-11-01,PDF,,,,,2019-12-19T16:25:50.272Z,,Journal Article,,Federal Highway Administration,application/pdf,1947-67-020.PDF,106593,urn:sha256:8415703d43fe4f9c46f626aa1faf2cac8556043e18eb0a62d6b6e904bb882050,1964,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505571,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68219/1947-67-020.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43114,,,,Active,"Statement by F. C. Turner\, Director of Public Roads\, Federal Highway Administration\, Department of Transportation\, before the Subcommittee on the Federal-Aid Highway Program\, Public Works Committee\, U.S. House of Representatives",English,"Highway planning,Policy,Highway safety",2021-11-10T13:26:38.024Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,"Statement by F. C. Turner, Director of Public Roads, Federal Highway Administration, Department of Transportation, before the Subcommittee on the Federal-Aid Highway Program, Public Works Committee, U.S. House of Representatives",,,,true,"1966-01-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505602,1966,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway planning,Policy,Highway safety,1197",1966-01-01,PDF,,,,,2019-12-19T16:26:29.082Z,,Presentations,,Federal Highway Administration,application/pdf,1947-67-051.PDF,491373,urn:sha256:95d7f6fe0f67ed535bef5e728f7d92ea84c7538516ced5095180b9107739a108,1966,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505602,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68250/1947-67-051.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43152,,,,Active,The Case for Good Highways,English,"Highway safety,Highway planning,Highway design",2021-11-10T13:26:57.609Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,The Case for Good Highways,,,,true,"1968-01-01; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505640,1968,PDF,Journal Article,Turner\, Francis C,Federal Highway Administration,Highway safety,Highway planning,Highway design,1197",1968-01-01,PDF,,,,,2019-12-19T16:27:16.351Z,,Journal Article,,Federal Highway Administration,application/pdf,1968-69-018.PDF,274679,urn:sha256:fd5bc361dabd42891e67b57f4132e86f0afa8801a5a860ceda7364f9f6680043,1968,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505640,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68200/68288/1968-69-018.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43431,,,,Active,Highway Safety and the Bureau of Public Roads,English,"Highway safety,Highway planning,Highway design,Studies",2021-11-10T13:29:22.158Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highway Safety and the Bureau of Public Roads,,,,true,"1938-09-27; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505919,1938,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highway safety,Highway planning,Highway design,Studies,1197",1938-09-27,PDF,,,,,2019-12-19T16:33:21.821Z,,Presentations,,Federal Highway Administration,application/pdf,V10-018.pdf,670629,urn:sha256:f216cc962ba5544be2c3cc594a0b81745729788524b16414eaaf15d24cdbe87b,1938,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505919,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68567/V10-018.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43414,,,,Active,Future of Our Highways,English,"Public roads,Expenditures,Maintenance,Policy,Highways",2021-11-10T13:29:13.361Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Future of Our Highways,,,,true,"1936-10-19; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505902,1936,PDF,Manuscript,MacDonald\, Thos. H,Federal Highway Administration,Public roads,Expenditures,Maintenance,Policy,Highways,1197",1936-10-19,PDF,,,,,2019-12-19T16:32:59.076Z,,Manuscript,,Federal Highway Administration,application/pdf,V10-001.pdf,598684,urn:sha256:2a82ad5133a592090311924750d4fc8b4d14af229d56da9c58d216e12af9ee7e,1936,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505902,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68550/V10-001.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:42986,,,,Active,Objects and Methods of the State-Wide Highway Planning Surveys,English,"Infrastructure,Transportation,Surveys,Planning",2021-11-10T13:25:29.897Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Objects and Methods of the State-Wide Highway Planning Surveys,,,,true,"1936-12-08; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505474,1936,PDF,Presentations,Fairbank\, Herbert S,Federal Highway Administration,Infrastructure,Transportation,Surveys,Planning,1197",1936-12-08,PDF,,,,,2019-12-19T16:23:50.396Z,,Presentations,,Federal Highway Administration,application/pdf,1936-1938-004.PDF,1006320,urn:sha256:3f111316d09a176b12dfc1546d4e304c4b77b1f9aae1a3783382bc5bfb0e23ce,1936,,dot:42737,,"Fairbank\, Herbert S",,,https://doi.org/10.21949/1505474,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68100/68122/1936-1938-004.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43490,,,,Active,Highway Policy Questions,English,"Policy,Highway planning,Public roads,Federal aid,Legislation",2021-11-10T13:29:53.065Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Highway Policy Questions,,,,true,"1948-03-03; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505978,1948,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Policy,Highway planning,Public roads,Federal aid,Legislation,1197",1948-03-03,PDF,,,,,2019-12-19T16:34:32.815Z,,Presentations,,Federal Highway Administration,application/pdf,V13-003.pdf,1778911,urn:sha256:a6cc3b0f92f845efec14db7d2401795b26dfa37ff9d59b4b1d067fdb43203aa6,1948,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505978,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68600/68626/V13-003.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43410,,,,Active,Improvement of Secondary Roads,English,"Public roads,Expenditures,Maintenance,Policy",2021-11-10T13:29:11.303Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Improvement of Secondary Roads,,,,true,"1936-10-06; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505898,1936,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Public roads,Expenditures,Maintenance,Policy,1197",1936-10-06,PDF,,,,,2019-12-19T16:32:53.943Z,,Presentations,,Federal Highway Administration,application/pdf,V9-016.pdf,500962,urn:sha256:6aeed886b3ea48cf0d0778867e3782c0fba0ff77720c8cd376828718c8a9f1bf,1936,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505898,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68500/68546/V9-016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43164,,,,Active,Twelve Years of Accomplishments and Progress,English,"Highway planning,Highway design,Government agencies,Policy,Travel modes",2021-11-10T13:27:03.758Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Twelve Years of Accomplishments and Progress,,,,true,"1968-12-03; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505652,1968,PDF,Presentations,Turner\, Francis C,Federal Highway Administration,Highway planning,Highway design,Government agencies,Policy,Travel modes,1197",1968-12-03,PDF,,,,,2019-12-19T16:27:31.604Z,,Presentations,,Federal Highway Administration,application/pdf,1968-69-030.PDF,470923,urn:sha256:63d7812d0f91c761d0decd3b59de85104d9d0479f598c50ceb8237bc774cf826,1968,,dot:42737,,"Turner\, Francis C",,,https://doi.org/10.21949/1505652,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68300/68300/1968-69-030.PDF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dot:43464,,,,Active,Proposed Interregional Highway System as It Affects Cities,English,"Highways,Highway planning,Policy,Costs,Interstate highways",2021-11-10T13:29:39.490Z,Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,English,Proposed Interregional Highway System as It Affects Cities,,,,true,"1944-01-21; \,","Papers By H.S. Fairbank - Frank Turner - T.H. Macdonald - FTMPAPERS,https://doi.org/10.21949/1505952,1944,PDF,Presentations,MacDonald\, Thos. H,Federal Highway Administration,Highways,Highway planning,Policy,Costs,Interstate highways,1197",1944-01-21,PDF,,,,,2019-12-19T16:34:01.295Z,,Presentations,,Federal Highway Administration,application/pdf,V12-004.pdf,497949,urn:sha256:bb20610f99acd2e6ff1a2e78231bf4fb5243fbdd4cd9ac48556584c16d75c745,1944,,dot:42737,,"MacDonald\, Thos. H",,,https://doi.org/10.21949/1505952,1197,,,,,,,,,,,https://ntlrepository.blob.core.windows.net/lib/68000/68600/68600/V12-004.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
